Adj Close
63681.70923174941
66406.07263496818
66123.5916057386
64567.08133228064
63865.22552578856
62719.14807889185
62666.20159533985
62510.724087517265
61499.460137801245
61187.9681365618
60760.91530994698
60670.21287438913
61003.782140714284
61190.654276108035
61659.181440046996
62530.4327061328
62881.53483766684
64202.247099358676
63936.929873877874
64079.22224280578
63973.420325060506
63376.550799195094
62944.7953899743
64210.190685302696
64501.95177347634
65550.13712514573
65086.36438439443
64535.62884961339
63506.2227405465
63441.78756439688
63107.50394795018
64129.56561445342
63001.14128370136
62620.78233140432
63082.99606865322
63563.429050180224
64095.14712217922
63464.957892317434
63078.487151538575
62719.38043586984
62576.92744182772
62761.9627097368
63447.45568613797
62914.70042059444
63689.79279552762
63223.42393635699
62871.364007316755
62327.295454878156
61475.19794152368
61488.39310687068
61480.62015990316
62336.57249721565
61479.10622927701
61470.114200638345
61993.89862252329
63164.66931437121
63902.133715301265
64092.56045244994
63924.18072451152
63855.59962833941
63645.68792014605
63241.9264938329
63241.9264938329
63045.999642620416
65500.93778988035
65668.51276351027
65836.35772834928
66192.24278161855
66749.86517354127
66353.07565202839
65263.876120239496
65497.8108358783
64246.54088418481
65904.46551415775
67077.97638699174
66721.7237068791
66819.693516249
65774.19284560118
65886.14235063984
68338.656994605
68536.0079794608
67623.66362847538
67462.03766853074
68764.4469681394
69854.99454940086
69762.79236151835
69904.6570818324
69832.17994521078
69573.48406978244
69631.6786834965
68519.4575964021
70324.89788997485
72210.03178887378
71996.94186398451
70566.88060360451
71968.36964852734
71727.16515684627
71837.80159019498
70974.70026219074
71281.34878775787
71328.17641518828
69632.66059433353
69491.70256763004
70139.17660966158
69182.37734910609
68634.8450032667
68343.78951663777
66772.74898873016
66121.18721348517
66248.47409539651
67503.39152144085
66495.75294561213
67081.69585803399
64670.50290564249
63682.731586838054
64130.91911820442
60276.68615089752
63443.70511333366
62367.745527849365
62347.588816555224
61735.20520125546
58628.26162816654
58870.66857122069
54891.587119856675
52051.23450761906
55076.943368204775
57869.345667902606
57276.70525741666
54036.74313907143
57463.27659873865
56821.28397954701
55198.201952273754
56821.669146194785
57920.741392971155
58877.00666169939
58657.64618871171
57819.09651261584
58953.54508889809
61595.9217883257
61379.44441513535
59497.29932158233
58848.86302097717
58869.60567350703
58630.811031536854
59661.321010725376
59547.2769809486
59494.023385139044
60425.31645524502
58866.08620131135
58631.43174535421
57999.31088464453
58244.63176964583
58910.71008478551
58848.86302097717
58073.27615809953
58863.73328604789
58745.88071627034
58331.811845000964
57588.4551668935
56293.07279605921
56423.99628694823
57736.84649789765
57208.09089910582
57932.151353399524
57932.151353399524
58216.742160267495
58795.640400052034
60634.92084594263
62679.95391361772
62934.49630651123
61521.0527048623
62616.91880910694
63977.39322932364
63694.02920814368
63500.375789390906
62761.323831885784
62079.45276358218
64000.696994854494
63375.007974134336
62708.00533171519
62699.407352797054
62865.270897473245
63815.217692966835
64584.88893695725
64682.982368668476
64799.15544667979
65818.50027058348
65062.6107548104
66673.04046416523
65684.77808121784
65822.91717891583
65754.00714353356
66758.16507189441
65871.70003803978
65768.18232637094
65196.36382080745
64626.4202812365
64688.85079743114
63645.66004013051
63706.18646431777
62800.67887855121
64660.773819764356
64827.551285029185
65345.7993307085
64488.99256683034
63516.62915806949
62774.81831343593
62585.1305278665
62443.60988151634
61545.323764518675
61356.91450466728
60739.942835986636
61173.834646337935
61095.327229852366
61183.9043431547
61190.654276108035
62475.06326103696
62606.03888243424
61424.13218723083
61181.77908925303
63412.1878546
63306.01821165123
60953.72987882597
60447.768739063256
60151.15873611572
59646.16499997959
59646.16499997959
59847.02547649457
59605.5743645661
59490.35741672509
59665.615110245664
59576.61104344075
58806.32266522621
58239.323162889166
58704.77630499186
58359.7014543793
58165.35788943416
58290.70743372249
58290.70743372249
58244.63176964583
59394.84962043297
58910.71008478551
58845.69290378952
58756.74215345367
58826.406551247
59561.74077837003
59071.24020387185
58606.08107205816
57947.364029174525
57693.18438369083
55907.729667126056
56586.68383176978
58640.03833100147
58981.316221350135
59430.29050074119
59877.929222929524
60548.2796339308
60414.81518009771
60413.55824845038
60366.04533405169
59719.615703700474
58875.077464334674
58733.793336243696
